ImageId,Label
7471,6
7472,0
7473,0
7474,6
7475,8
7476,8
7477,6
7478,3
7479,0
7480,7
7481,1
7482,1
7483,8
7484,8
7485,8
7486,1
7487,1
7488,8
7489,7
7490,8
7491,6
7492,1
7493,5
7494,8
7495,5
7496,1
7497,0
7498,8
7499,5
7500,1
7501,7
7502,8
7503,8
7504,3
7505,8
7506,8
7507,7
7508,8
7509,8
7510,8
7511,7
7512,8
7513,5
7514,1
7515,3
7516,8
7517,1
7518,8
7519,8
7520,5
7521,3
7522,1
7523,8
7524,8
7525,0
7526,8
7527,1
7528,5
7529,7
7530,8
7531,8
7532,3
7533,6
7534,8
7535,6
7536,5
7537,1
7538,7
7539,5
7540,1
7541,7
7542,7
7543,8
7544,8
7545,7
7546,3
7547,5
7548,3
7549,1
7550,8
7551,1
7552,7
7553,5
7554,8
7555,7
7556,0
7557,6
7558,1
7559,7
7560,1
7561,0
7562,0
7563,3
7564,3
7565,5
7566,8
7567,6
7568,8
7569,7
7570,6
7571,8
7572,1
7573,5
7574,8
7575,8
7576,8
7577,7
7578,3
7579,1
7580,8
7581,3
7582,8
7583,8
7584,3
7585,7
7586,0
7587,8
7588,0
7589,8
7590,8
7591,1
7592,3
7593,5
7594,8
7595,8
7596,8
7597,7
7598,8
7599,1
7600,7
7601,7
7602,0
7603,3
7604,6
7605,8
7606,7
7607,3
7608,7
7609,8
7610,8
7611,7
7612,8
7613,6
7614,0
7615,8
7616,8
7617,7
7618,7
7619,5
7620,8
7621,8
7622,8
7623,5
7624,8
7625,6
7626,5
7627,8
7628,8
7629,1
7630,7
7631,7
7632,8
7633,8
7634,8
7635,8
7636,1
7637,8
7638,1
7639,8
7640,8
7641,1
7642,8
7643,8
7644,8
7645,8
7646,8
7647,1
7648,1
7649,3
7650,8
7651,3
7652,7
7653,3
7654,7
7655,7
7656,3
7657,8
7658,3
7659,1
7660,3
7661,6
7662,5
7663,8
7664,1
7665,8
7666,8
7667,8
7668,0
7669,0
7670,8
7671,3
7672,8
7673,7
7674,7
7675,1
7676,3
7677,1
7678,8
7679,8
7680,7
7681,3
7682,8
7683,8
7684,0
7685,0
7686,8
7687,6
7688,7
7689,7
7690,7
7691,8
7692,1
7693,8
7694,7
7695,8
7696,0
7697,7
7698,6
7699,1
7700,1
7701,8
7702,7
7703,8
7704,0
7705,8
7706,7
7707,8
7708,1
7709,8
7710,8
7711,1
7712,3
7713,7
7714,3
7715,0
7716,7
7717,1
7718,6
7719,6
7720,8
7721,7
7722,0
7723,7
7724,1
7725,8
7726,8
7727,5
7728,5
7729,8
7730,1
7731,6
7732,1
7733,1
7734,8
7735,7
7736,3
7737,7
7738,8
7739,8
7740,8
7741,5
7742,6
7743,6
7744,8
7745,3
7746,5
7747,8
7748,8
7749,8
7750,1
7751,5
7752,3
7753,6
7754,3
7755,3
7756,8
7757,8
7758,1
7759,8
7760,8
7761,5
7762,8
7763,8
7764,1
7765,1
7766,7
7767,8
7768,1
7769,3
7770,7
7771,1
7772,7
7773,8
7774,8
7775,6
7776,1
7777,7
7778,8
7779,1
7780,8
7781,8
7782,6
7783,7
7784,8
7785,7
7786,8
7787,8
7788,1
7789,1
7790,6
7791,8
7792,8
7793,1
7794,8
7795,8
7796,1
7797,8
7798,1
7799,1
7800,7
7801,7
7802,8
7803,3
7804,8
7805,8
7806,8
7807,8
7808,8
7809,5
7810,7
7811,8
7812,3
7813,1
7814,6
7815,6
7816,8
7817,0
7818,7
7819,8
7820,8
7821,6
7822,1
7823,1
7824,7
7825,1
7826,8
7827,1
7828,6
7829,8
7830,6
7831,7
7832,7
7833,8
7834,1
7835,8
7836,8
7837,8
7838,3
7839,8
7840,6
7841,8
7842,8
7843,7
7844,7
7845,1
7846,1
7847,8
7848,8
7849,5
7850,5
7851,8
7852,8
7853,8
7854,8
7855,8
7856,1
7857,8
7858,3
7859,8
7860,0
7861,8
7862,8
7863,6
7864,5
7865,0
7866,8
7867,7
7868,8
7869,8
7870,7
7871,8
7872,8
7873,8
7874,8
7875,8
7876,7
7877,0
7878,7
7879,6
7880,8
7881,0
7882,1
7883,8
7884,7
7885,8
7886,1
7887,7
7888,0
7889,7
7890,0
7891,8
7892,1
7893,6
7894,1
7895,1
7896,1
7897,6
7898,0
7899,8
7900,6
7901,8
7902,3
7903,1
7904,8
7905,8
7906,1
7907,8
7908,6
7909,5
7910,1
7911,0
7912,8
7913,8
7914,0
7915,8
7916,7
7917,0
7918,5
7919,3
7920,7
7921,7
7922,8
7923,8
7924,8
7925,8
7926,8
7927,8
7928,8
7929,7
7930,6
7931,7
7932,8
7933,6
7934,7
7935,7
7936,3
7937,8
7938,0
7939,1
7940,8
7941,6
7942,6
7943,8
7944,8
7945,1
7946,1
7947,8
7948,8
7949,8
7950,0
7951,1
7952,7
7953,8
7954,1
7955,8
7956,8
7957,7
7958,1
7959,8
7960,8
7961,7
7962,3
7963,7
7964,8
7965,1
7966,7
7967,8
7968,8
7969,8
7970,6
7971,8
7972,7
7973,8
7974,7
7975,0
7976,6
7977,8
7978,7
7979,8
7980,3
7981,6
7982,3
7983,6
7984,8
7985,8
7986,1
7987,0
7988,1
7989,8
7990,8
7991,1
7992,6
7993,0
7994,1
7995,1
7996,8
7997,8
7998,3
7999,8
8000,0
8001,1
8002,8
8003,8
8004,1
8005,5
8006,8
8007,8
8008,8
8009,8
8010,6
8011,1
8012,1
8013,1
8014,8
8015,6
8016,8
8017,5
8018,1
8019,7
8020,8
8021,1
8022,1
8023,8
8024,8
8025,0
8026,3
8027,8
8028,7
8029,6
8030,8
8031,8
8032,8
8033,7
8034,6
8035,7
8036,8
8037,6
8038,8
8039,1
8040,8
8041,6
8042,7
8043,1
8044,7
8045,8
8046,1
8047,7
8048,7
8049,1
8050,3
8051,3
8052,8
8053,8
8054,8
8055,8
8056,8
8057,8
8058,1
8059,8
8060,8
8061,1
8062,8
8063,0
8064,1
8065,1
8066,7
8067,7
8068,7
8069,1
8070,7
8071,3
8072,0
8073,8
8074,8
8075,1
8076,1
8077,8
8078,8
8079,8
8080,5
8081,1
8082,8
8083,3
8084,0
8085,8
8086,8
8087,8
8088,8
8089,8
8090,6
8091,8
8092,8
8093,1
8094,5
8095,8
8096,0
8097,1
8098,8
8099,7
8100,7
8101,8
8102,6
8103,3
8104,1
8105,8
8106,3
8107,0
8108,7
8109,8
8110,8
8111,7
8112,1
8113,5
8114,0
8115,6
8116,7
8117,8
8118,6
8119,8
8120,7
8121,7
8122,1
8123,8
8124,8
8125,3
8126,1
8127,7
8128,8
8129,8
8130,7
8131,8
8132,6
8133,8
8134,8
8135,8
8136,8
8137,7
8138,1
8139,8
8140,8
8141,8
8142,0
8143,7
8144,8
8145,1
8146,8
8147,8
8148,5
8149,8
8150,3
8151,8
8152,3
8153,0
8154,1
8155,1
8156,8
8157,8
8158,6
8159,1
8160,1
8161,0
8162,7
8163,8
8164,8
8165,1
8166,7
8167,8
8168,1
8169,8
8170,1
8171,8
8172,1
8173,7
8174,7
8175,6
8176,1
8177,8
8178,8
8179,1
8180,8
8181,1
8182,1
8183,5
8184,8
8185,8
8186,8
8187,8
8188,6
8189,6
8190,1
8191,7
8192,7
8193,3
8194,1
8195,3
8196,8
8197,8
8198,7
8199,0
8200,6
8201,1
8202,8
8203,1
8204,8
8205,8
8206,8
8207,3
8208,8
8209,8
8210,8
8211,1
8212,8
8213,8
8214,8
8215,1
8216,8
8217,3
8218,8
8219,7
8220,7
8221,8
8222,7
8223,8
8224,8
8225,8
8226,1
8227,8
8228,8
8229,6
8230,7
8231,8
8232,7
8233,8
8234,8
8235,1
8236,6
8237,8
8238,6
8239,1
8240,8
8241,1
8242,7
8243,7
8244,3
8245,6
8246,3
8247,8
8248,8
8249,8
8250,8
8251,3
8252,8
8253,3
8254,6
8255,0
8256,1
8257,8
8258,8
8259,0
8260,1
8261,6
8262,8
8263,8
8264,3
8265,6
8266,3
8267,0
8268,0
8269,8
8270,8
8271,8
8272,0
8273,3
8274,3
8275,0
8276,8
8277,3
8278,1
8279,1
8280,8
8281,5
8282,8
8283,8
8284,0
8285,7
8286,8
8287,8
8288,3
8289,8
8290,8
8291,5
8292,8
8293,8
8294,1
8295,8
8296,0
8297,3
8298,3
8299,1
8300,1
8301,5
8302,1
8303,7
8304,8
8305,7
8306,1
8307,1
8308,1
8309,1
8310,0
8311,5
8312,6
8313,8
8314,1
8315,8
8316,8
8317,6
8318,8
8319,7
8320,1
8321,8
8322,8
8323,3
8324,7
8325,7
8326,8
8327,6
8328,6
8329,8
8330,8
8331,6
8332,1
8333,7
8334,6
8335,8
8336,8
8337,8
8338,8
8339,1
8340,3
8341,7
8342,8
8343,1
8344,8
8345,3
8346,8
8347,8
8348,1
8349,1
8350,8
8351,8
8352,8
8353,8
8354,7
8355,1
8356,8
8357,8
8358,8
8359,7
8360,8
8361,1
8362,8
8363,6
8364,8
8365,8
8366,8
8367,1
8368,5
8369,0
8370,7
8371,5
8372,1
8373,7
8374,3
8375,3
8376,1
8377,7
8378,1
8379,1
8380,0
8381,5
8382,8
8383,8
8384,0
8385,0
8386,8
8387,0
8388,8
8389,8
8390,7
8391,7
8392,8
8393,6
8394,8
8395,6
8396,8
8397,1
8398,8
8399,8
8400,0
8401,8
8402,6
8403,1
8404,7
8405,1
8406,1
8407,8
8408,8
8409,6
8410,8
8411,8
8412,0
8413,8
8414,1
8415,8
8416,8
8417,1
8418,8
8419,5
8420,3
8421,8
8422,8
8423,7
8424,1
8425,1
8426,6
8427,1
8428,8
8429,5
8430,1
8431,7
8432,8
8433,8
8434,8
8435,5
8436,7
8437,0
8438,8
8439,6
8440,7
8441,8
8442,8
8443,8
8444,8
8445,8
8446,8
8447,8
8448,8
8449,0
8450,1
8451,8
8452,5
8453,8
8454,8
8455,8
8456,8
8457,8
8458,8
8459,8
8460,8
8461,3
8462,0
8463,8
8464,5
8465,7
8466,8
8467,8
8468,8
8469,8
8470,6
8471,7
8472,8
8473,7
8474,8
8475,1
8476,0
8477,8
8478,7
8479,8
8480,0
8481,8
8482,8
8483,7
8484,0
8485,8
8486,8
8487,8
8488,1
8489,8
8490,8
8491,1
8492,1
8493,1
8494,8
8495,7
8496,3
8497,3
8498,8
8499,8
8500,1
8501,1
8502,6
8503,6
8504,6
8505,8
8506,0
8507,8
8508,1
8509,8
8510,5
8511,8
8512,8
8513,8
8514,8
8515,8
8516,8
8517,1
8518,7
8519,8
8520,8
8521,8
8522,3
8523,1
8524,7
8525,8
8526,8
8527,7
8528,7
8529,1
8530,8
8531,8
8532,8
8533,6
8534,3
8535,1
8536,7
8537,1
8538,0
8539,8
8540,1
8541,1
8542,8
8543,5
8544,1
8545,6
8546,8
8547,1
8548,8
8549,0
8550,8
8551,1
8552,8
8553,8
8554,6
8555,8
8556,8
8557,1
8558,1
8559,8
8560,8
8561,8
8562,8
8563,7
8564,3
8565,8
8566,8
8567,0
8568,6
8569,3
8570,8
8571,8
8572,8
8573,0
8574,1
8575,3
8576,3
8577,8
8578,8
8579,1
8580,8
8581,3
8582,7
8583,1
8584,8
8585,7
8586,7
8587,8
8588,0
8589,5
8590,8
8591,8
8592,6
8593,1
8594,5
8595,8
8596,8
8597,7
8598,8
8599,8
8600,7
8601,8
8602,1
8603,3
8604,8
8605,1
8606,8
8607,8
8608,8
8609,7
8610,7
8611,1
8612,0
8613,0
8614,8
8615,8
8616,8
8617,7
8618,8
8619,3
8620,5
8621,1
8622,8
8623,8
8624,1
8625,7
8626,1
8627,8
8628,8
8629,8
8630,7
8631,8
8632,8
8633,1
8634,8
8635,6
8636,3
8637,0
8638,8
8639,8
8640,8
8641,3
8642,1
8643,7
8644,8
8645,8
8646,8
8647,7
8648,8
8649,1
8650,0
8651,1
8652,8
8653,7
8654,3
8655,8
8656,8
8657,6
8658,8
8659,7
8660,8
8661,8
8662,3
8663,1
8664,8
8665,1
8666,8
8667,8
8668,8
8669,1
8670,7
8671,8
8672,1
8673,8
8674,8
8675,7
8676,6
8677,8
8678,1
8679,7
8680,8
8681,8
8682,7
8683,6
8684,7
8685,7
8686,5
8687,1
8688,8
8689,6
8690,8
8691,7
8692,7
8693,8
8694,0
8695,1
8696,1
8697,8
8698,1
8699,8
8700,8
8701,8
8702,1
8703,7
8704,5
8705,8
8706,1
8707,7
8708,5
8709,5
8710,5
8711,7
8712,1
8713,8
8714,0
8715,0
8716,1
8717,6
8718,3
8719,6
8720,8
8721,1
8722,8
8723,8
8724,0
8725,1
8726,0
8727,1
8728,0
8729,1
8730,7
8731,7
8732,8
8733,3
8734,1
8735,8
8736,8
8737,8
8738,8
8739,8
8740,8
8741,8
8742,8
8743,0
8744,6
8745,8
8746,6
8747,8
8748,3
8749,8
8750,1
8751,1
8752,8
8753,8
8754,7
8755,7
8756,1
8757,8
8758,6
8759,8
8760,1
8761,8
8762,3
8763,3
8764,7
8765,3
8766,3
8767,1
8768,8
8769,8
8770,7
8771,8
8772,7
8773,8
8774,0
8775,8
8776,7
8777,8
8778,7
8779,8
8780,3
8781,1
8782,8
8783,7
8784,1
8785,8
8786,3
8787,1
8788,8
8789,8
8790,7
8791,1
8792,8
8793,8
8794,7
8795,6
8796,8
8797,0
8798,8
8799,8
8800,0
8801,7
8802,7
8803,3
8804,0
8805,1
8806,7
8807,8
8808,3
8809,7
8810,8
8811,8
8812,8
8813,0
8814,7
8815,7
8816,8
8817,8
8818,7
8819,7
8820,1
8821,3
8822,7
8823,8
8824,0
8825,7
8826,8
8827,1
8828,6
8829,5
8830,6
8831,7
8832,7
8833,8
8834,0
8835,3
8836,8
8837,1
8838,1
8839,1
8840,3
8841,3
8842,8
8843,3
8844,8
8845,0
8846,6
8847,8
8848,1
8849,8
8850,7
8851,6
8852,8
8853,3
8854,0
8855,5
8856,6
8857,8
8858,7
8859,7
8860,8
8861,1
8862,7
8863,1
8864,8
8865,8
8866,8
8867,7
8868,8
8869,7
8870,8
8871,7
8872,1
8873,8
8874,8
8875,8
8876,8
8877,3
8878,1
8879,3
8880,1
8881,8
8882,1
8883,6
8884,8
8885,7
8886,6
8887,7
8888,6
8889,8
8890,1
8891,1
8892,3
8893,1
8894,1
8895,7
8896,8
8897,8
8898,1
8899,8
8900,8
8901,8
8902,7
8903,1
8904,3
8905,8
8906,1
8907,1
8908,1
8909,8
8910,1
8911,8
8912,8
8913,6
8914,1
8915,6
8916,8
8917,8
8918,8
8919,0
8920,8
8921,3
8922,5
8923,7
8924,8
8925,7
8926,8
8927,8
8928,8
8929,1
8930,8
8931,1
8932,8
8933,6
8934,8
8935,7
8936,8
8937,5
8938,8
8939,8
8940,8
8941,7
8942,0
8943,7
8944,7
8945,6
8946,8
8947,8
8948,8
8949,8
8950,8
8951,6
8952,8
8953,3
8954,1
8955,6
8956,6
8957,8
8958,1
8959,3
8960,8
8961,7
8962,8
8963,6
8964,8
8965,8
8966,8
8967,8
8968,1
8969,8
8970,1
8971,8
8972,8
8973,1
8974,3
8975,1
8976,3
8977,8
8978,6
8979,8
8980,3
8981,7
8982,3
8983,3
8984,1
8985,0
8986,1
8987,1
8988,8
8989,1
8990,7
8991,8
8992,3
8993,8
8994,6
8995,3
8996,8
8997,0
8998,6
8999,8
9000,8
9001,7
9002,8
9003,8
9004,7
9005,7
9006,3
9007,7
9008,6
9009,7
9010,8
9011,8
9012,5
9013,7
9014,0
9015,7
9016,1
9017,1
9018,6
9019,1
9020,8
9021,8
9022,3
9023,1
9024,8
9025,7
9026,0
9027,8
9028,3
9029,1
9030,1
9031,3
9032,6
9033,0
9034,8
9035,8
9036,6
9037,7
9038,7
9039,8
9040,0
9041,8
9042,8
9043,8
9044,8
9045,0
9046,8
9047,8
9048,6
9049,8
9050,7
9051,7
9052,8
9053,1
9054,8
9055,6
9056,1
9057,1
9058,8
9059,7
9060,0
9061,8
9062,3
9063,8
9064,7
9065,8
9066,3
9067,8
9068,5
9069,8
9070,7
9071,7
9072,8
9073,8
9074,7
9075,8
9076,3
9077,0
9078,8
9079,6
9080,7
9081,8
9082,3
9083,1
9084,8
9085,1
9086,8
9087,7
9088,8
9089,7
9090,1
9091,6
9092,8
9093,5
9094,1
9095,6
9096,8
9097,7
9098,8
9099,7
9100,1
9101,8
9102,8
9103,6
9104,7
9105,8
9106,7
9107,8
9108,3
9109,8
9110,8
9111,8
9112,8
9113,0
9114,8
9115,8
9116,0
9117,8
9118,1
9119,8
9120,8
9121,6
9122,3
9123,8
9124,5
9125,8
9126,8
9127,3
9128,8
9129,7
9130,8
9131,7
9132,7
9133,8
9134,7
9135,6
9136,7
9137,8
9138,7
9139,8
9140,8
9141,8
9142,3
9143,7
9144,3
9145,7
9146,8
9147,8
9148,8
9149,8
9150,6
9151,8
9152,0
9153,5
9154,0
9155,0
9156,5
9157,3
9158,3
9159,3
9160,7
9161,6
9162,1
9163,8
9164,8
9165,6
9166,0
9167,5
9168,3
9169,1
9170,8
9171,3
9172,7
9173,8
9174,7
9175,1
9176,1
9177,3
9178,8
9179,8
9180,8
9181,1
9182,1
9183,6
9184,1
9185,6
9186,8
9187,8
9188,1
9189,8
9190,0
9191,8
9192,7
9193,8
9194,1
9195,1
9196,6
9197,8
9198,8
9199,8
9200,8
9201,1
9202,6
9203,8
9204,3
9205,0
9206,8
9207,8
9208,1
9209,6
9210,8
9211,1
9212,8
9213,8
9214,8
9215,8
9216,8
9217,8
9218,8
9219,8
9220,8
9221,7
9222,1
9223,8
9224,8
9225,8
9226,6
9227,8
9228,8
9229,7
9230,8
9231,0
9232,6
9233,8
9234,3
9235,8
9236,5
9237,8
9238,1
9239,8
9240,1
9241,3
9242,8
9243,7
9244,3
9245,8
9246,1
9247,7
9248,8
9249,0
9250,8
9251,3
9252,8
9253,8
9254,8
9255,8
9256,6
9257,1
9258,1
9259,0
9260,7
9261,7
9262,7
9263,6
9264,6
9265,3
9266,8
9267,8
9268,3
9269,0
9270,7
9271,7
9272,7
9273,6
9274,8
9275,3
9276,8
9277,3
9278,8
9279,0
9280,7
9281,5
9282,7
9283,8
9284,0
9285,1
9286,1
9287,3
9288,6
9289,8
9290,8
9291,8
9292,1
9293,7
9294,1
9295,3
9296,7
9297,1
9298,1
9299,8
9300,8
9301,7
9302,7
9303,6
9304,7
9305,1
9306,8
9307,7
9308,7
9309,8
9310,1
9311,7
9312,8
9313,8
9314,7
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,6
9323,1
9324,1
9325,1
9326,5
9327,1
9328,1
9329,7
9330,8
9331,1
9332,1
9333,8
9334,3
9335,7
9336,8
9337,8
9338,0
9339,5
9340,7
9341,8
9342,3
9343,0
9344,7
9345,8
9346,8
9347,8
9348,3
9349,0
9350,8
9351,7
9352,7
9353,3
9354,8
9355,8
9356,7
9357,3
9358,8
9359,7
9360,8
9361,0
9362,7
9363,1
9364,8
9365,6
9366,8
9367,8
9368,8
9369,6
9370,8
9371,8
9372,8
9373,8
9374,1
9375,0
9376,7
9377,8
9378,6
9379,1
9380,6
9381,6
9382,8
9383,6
9384,1
9385,8
9386,8
9387,0
9388,7
9389,8
9390,8
9391,8
9392,7
9393,0
9394,7
9395,1
9396,1
9397,0
9398,8
9399,7
9400,8
9401,0
9402,7
9403,8
9404,3
9405,6
9406,7
9407,6
9408,5
9409,8
9410,8
9411,7
9412,8
9413,1
9414,8
9415,1
9416,8
9417,1
9418,6
9419,8
9420,3
9421,1
9422,8
9423,8
9424,8
9425,0
9426,8
9427,8
9428,1
9429,3
9430,3
9431,1
9432,0
9433,8
9434,1
9435,8
9436,8
9437,1
9438,8
9439,0
9440,7
9441,8
9442,8
9443,8
9444,1
9445,1
9446,8
9447,7
9448,8
9449,8
9450,8
9451,1
9452,1
9453,8
9454,8
9455,1
9456,8
9457,0
9458,3
9459,7
9460,1
9461,8
9462,8
9463,1
9464,8
9465,8
9466,7
9467,5
9468,1
9469,7
9470,1
9471,8
9472,8
9473,3
9474,8
9475,8
9476,1
9477,8
9478,7
9479,8
9480,7
9481,8
9482,6
9483,1
9484,6
9485,8
9486,8
9487,1
9488,1
9489,8
9490,8
9491,1
9492,1
9493,8
9494,8
9495,8
9496,8
9497,6
9498,0
9499,7
9500,8
9501,7
9502,6
9503,3
9504,8
9505,8
9506,0
9507,8
9508,1
9509,1
9510,5
9511,3
9512,7
9513,3
9514,7
9515,8
9516,1
9517,0
9518,8
9519,8
9520,7
9521,8
9522,8
9523,0
9524,3
9525,0
9526,8
9527,7
9528,8
9529,1
9530,8
9531,8
9532,1
9533,8
9534,7
9535,7
9536,8
9537,3
9538,1
9539,1
9540,1
9541,5
9542,3
9543,3
9544,8
9545,7
9546,8
9547,3
9548,1
9549,8
9550,7
9551,8
9552,1
9553,1
9554,8
9555,8
9556,7
9557,8
9558,7
9559,0
9560,8
9561,8
9562,8
9563,1
9564,6
9565,8
9566,0
9567,8
9568,3
9569,6
9570,0
9571,6
9572,3
9573,6
9574,6
9575,8
9576,7
9577,1
9578,8
9579,8
9580,3
9581,6
9582,8
9583,8
9584,0
9585,1
9586,8
9587,8
9588,3
9589,8
9590,3
9591,7
9592,8
9593,1
9594,8
9595,8
9596,8
9597,8
9598,1
9599,6
9600,8
9601,8
9602,8
9603,1
9604,6
9605,8
9606,1
9607,6
9608,7
9609,6
9610,8
9611,8
9612,3
9613,6
9614,3
9615,7
9616,8
9617,1
9618,1
9619,1
9620,1
9621,0
9622,8
9623,8
9624,3
9625,7
9626,8
9627,1
9628,8
9629,8
9630,8
9631,8
9632,1
9633,3
9634,8
9635,8
9636,6
9637,1
9638,8
9639,7
9640,7
9641,3
9642,6
9643,7
9644,8
9645,3
9646,8
9647,1
9648,8
9649,8
9650,5
9651,8
9652,8
9653,8
9654,1
9655,8
9656,7
9657,1
9658,8
9659,8
9660,8
9661,0
9662,6
9663,5
9664,7
9665,6
9666,7
9667,1
9668,8
9669,7
9670,8
9671,1
9672,7
9673,1
9674,8
9675,1
9676,7
9677,7
9678,3
9679,5
9680,1
9681,7
9682,8
9683,3
9684,0
9685,8
9686,1
9687,8
9688,1
9689,1
9690,8
9691,1
9692,6
9693,1
9694,0
9695,8
9696,6
9697,1
9698,0
9699,8
9700,1
9701,7
9702,8
9703,3
9704,8
9705,8
9706,7
9707,8
9708,3
9709,0
9710,8
9711,1
9712,8
9713,8
9714,8
9715,1
9716,5
9717,8
9718,6
9719,8
9720,8
9721,3
9722,8
9723,8
9724,1
9725,8
9726,1
9727,8
9728,5
9729,8
9730,8
9731,8
9732,0
9733,8
9734,8
9735,1
9736,8
9737,7
9738,8
9739,8
9740,7
9741,8
9742,0
9743,1
9744,3
9745,8
9746,8
9747,7
9748,8
9749,8
9750,8
9751,6
9752,8
9753,8
9754,8
9755,8
9756,6
9757,1
9758,8
9759,8
9760,1
9761,7
9762,8
9763,7
9764,1
9765,8
9766,7
9767,8
9768,8
9769,8
9770,8
9771,1
9772,3
9773,8
9774,8
9775,8
9776,0
9777,1
9778,7
9779,3
9780,8
9781,0
9782,8
9783,8
9784,8
9785,5
9786,8
9787,1
9788,7
9789,8
9790,8
9791,1
9792,0
9793,1
9794,1
9795,0
9796,8
9797,8
9798,7
9799,8
9800,8
9801,3
9802,8
9803,8
9804,8
9805,6
9806,8
9807,1
9808,8
9809,6
9810,1
9811,1
9812,8
9813,3
9814,7
9815,8
9816,8
9817,1
9818,3
9819,8
9820,8
9821,8
9822,8
9823,7
9824,8
9825,8
9826,8
9827,8
9828,8
9829,1
9830,1
9831,3
9832,5
9833,8
9834,8
9835,7
9836,0
9837,3
9838,7
9839,6
9840,6
9841,1
9842,6
9843,1
9844,7
9845,7
9846,7
9847,8
9848,7
9849,8
9850,3
9851,8
9852,7
9853,1
9854,8
9855,1
9856,8
9857,1
9858,1
9859,1
9860,0
9861,6
9862,8
9863,6
9864,8
9865,8
9866,8
9867,8
9868,1
9869,0
9870,8
9871,7
9872,6
9873,8
9874,7
9875,1
9876,7
9877,8
9878,8
9879,7
9880,8
9881,8
9882,8
9883,3
9884,8
9885,8
9886,6
9887,8
9888,8
9889,1
9890,7
9891,6
9892,8
9893,8
9894,8
9895,8
9896,7
9897,0
9898,8
9899,6
9900,8
9901,8
9902,3
9903,8
9904,3
9905,7
9906,8
9907,8
9908,8
9909,8
9910,7
9911,8
9912,8
9913,8
9914,8
9915,8
9916,8
9917,1
9918,8
9919,7
9920,8
9921,1
9922,8
9923,7
9924,1
9925,1
9926,0
9927,8
9928,3
9929,8
9930,3
9931,3
9932,3
9933,8
9934,0
9935,8
9936,8
9937,7
9938,8
9939,3
9940,7
9941,8
9942,6
9943,8
9944,8
9945,1
9946,3
9947,1
9948,7
9949,8
9950,8
9951,8
9952,8
9953,8
9954,0
9955,3
9956,8
9957,7
9958,8
9959,8
9960,8
9961,8
9962,7
9963,7
9964,5
9965,1
9966,7
9967,0
9968,8
9969,5
9970,1
9971,3
9972,8
9973,8
9974,6
9975,8
9976,7
9977,8
9978,8
9979,7
9980,8
9981,0
9982,1
9983,8
9984,7
9985,7
9986,1
9987,0
9988,8
9989,8
9990,8
9991,8
9992,6
9993,1
9994,8
9995,1
9996,1
9997,8
9998,1
9999,7
10000,7
10001,0
10002,1
10003,8
10004,1
10005,8
10006,7
10007,8
10008,3
10009,8
10010,7
10011,5
10012,1
10013,0
10014,5
10015,5
10016,8
10017,8
10018,1
10019,7
10020,8
10021,3
10022,8
10023,8
10024,1
10025,1
10026,7
10027,1
10028,8
10029,1
10030,0
10031,8
10032,7
10033,6
10034,0
10035,8
10036,7
10037,1
10038,8
10039,1
10040,7
10041,1
10042,8
10043,1
10044,0
10045,7
10046,7
10047,8
10048,1
10049,8
10050,1
10051,1
10052,8
10053,7
10054,3
10055,1
10056,8
10057,6
10058,8
10059,3
10060,8
10061,8
10062,8
10063,8
10064,3
10065,8
10066,5
10067,8
10068,8
10069,8
10070,6
10071,8
10072,8
10073,7
10074,6
10075,6
10076,1
10077,8
10078,8
10079,8
10080,0
10081,3
10082,7
10083,8
10084,6
10085,8
10086,8
10087,8
10088,3
10089,8
10090,8
10091,8
10092,7
10093,1
10094,1
10095,7
10096,3
10097,8
10098,1
10099,8
10100,3
10101,1
10102,8
10103,1
10104,7
10105,8
10106,8
10107,0
10108,1
10109,0
10110,8
10111,6
10112,8
10113,8
10114,1
10115,3
10116,8
10117,7
10118,1
10119,7
10120,6
10121,6
10122,1
10123,6
10124,7
10125,8
10126,8
10127,8
10128,1
10129,8
10130,8
10131,1
10132,8
10133,3
10134,8
10135,7
10136,8
10137,0
10138,1
10139,3
10140,8
10141,6
10142,6
10143,3
10144,7
10145,3
10146,8
10147,7
10148,6
10149,0
10150,1
10151,1
10152,7
10153,8
10154,8
10155,8
10156,6
10157,8
10158,8
10159,8
10160,0
10161,1
10162,7
10163,5
10164,7
10165,3
10166,8
10167,7
10168,8
10169,8
10170,8
10171,8
10172,3
10173,8
10174,8
10175,7
10176,7
10177,8
10178,8
10179,8
10180,7
10181,7
10182,8
10183,8
10184,8
10185,7
10186,1
10187,7
10188,8
10189,8
10190,0
10191,1
10192,8
10193,8
10194,7
10195,8
10196,8
10197,3
10198,8
10199,8
10200,1
10201,1
10202,8
10203,1
10204,8
10205,1
10206,8
10207,8
10208,8
10209,8
10210,6
10211,8
10212,8
10213,6
10214,1
10215,0
10216,5
10217,7
10218,7
10219,1
10220,1
10221,1
10222,8
10223,8
10224,8
10225,1
10226,8
10227,7
10228,6
10229,8
10230,8
10231,8
10232,1
10233,7
10234,8
10235,8
10236,8
10237,1
10238,1
10239,8
10240,3
10241,8
10242,8
10243,8
10244,1
10245,6
10246,7
10247,7
10248,1
10249,7
10250,3
10251,0
10252,1
10253,1
10254,8
10255,3
10256,1
10257,1
10258,8
10259,8
10260,7
10261,1
10262,8
10263,1
10264,8
10265,8
10266,0
10267,7
10268,3
